lappaconite	CCN1C[C@@]2(CC[C@@H](OC)[C@@]34[C@H]5C[C@H]6[C@H](OC)[C@]5(O)[C@](O)(C[C@@H]6OC)[C@H](C[C@H]23)C14)OC(=O)c1ccccc1NC(C)=O	
NNC-55-0396	CC(C)[C@H]1c2ccc(F)cc2CC[C@@]1(CCN(C)CCCc1nc2ccccc2[nH]1)OC(=O)C1CC1	
melphalan-n-oxide	N[C@@H](Cc1ccc(cc1)[N+]([O-])(CCCl)CCCl)C(O)=O	
butaclamol	CC(C)(C)[C@@]1(O)CCN2C[C@@H]3c4ccccc4CCc4cccc([C@H]2C1)c34	
AGP-103	CCCCCCCCCCCCCCCCCCCCCC(O)=O	
NGD-94-1	C(N1CCN(CC1)c1ncccn1)c1cnc([nH]1)-c1ccccc1	
AZD1446	Clc1ccc(o1)C(=O)N1CC2CNCC2C1	
SNAP-5089	COC(=O)C1=C(C)NC(C)=C(C1c1ccc(cc1)[N+]([O-])=O)C(=O)NCCCN1CCC(CC1)(c1ccccc1)c1ccccc1	
thiazovivin	O=C(NCc1ccccc1)c1csc(Nc2ccncn2)n1	
safinamide	C[C@H](NCc1ccc(OCc2cccc(F)c2)cc1)C(N)=O	
BMS-345541	Cc1cnc2c(NCCN)nc3ccc(C)cc3n12	
dioscin	C[C@@H]1[C@@H]2[C@H](C[C@H]3[C@@H]4CC=C5C[C@@H](CC[C@]5(C)[C@@H]4CC[C@]23C)O[C@@H]2O[C@@H](CO)[C@@H](O[C@@H]3O[C@@H](C)[C@H](O)[C@@H](O)[C@@H]3O)[C@H](O)[C@H]2O[C@@H]2O[C@@H](C)[C@H](O)[C@@H](O)[C@H]2O)O[C@]11CC[C@@H](C)CO1	
niraparib	NC(=O)c1cccc2cn(nc12)-c1ccc(cc1)[C@@H]1CCCNC1	
fosinopril	CCC(=O)O[C@@H](OP(=O)(CCCCc1ccccc1)CC(=O)N1C[C@@H](C[C@H]1C(O)=O)C1CCCCC1)C(C)C	
tiotropium	C[N+]1(C)[C@H]2C[C@@H](C[C@@H]1[C@H]1O[C@@H]21)OC(=O)C(O)(c1cccs1)c1cccs1	
IU1	Cc1cc(C(=O)CN2CCCC2)c(C)n1-c1ccc(F)cc1	
FK-962	CC(=O)N1CCC(CC1)NC(=O)c1ccc(F)cc1	
molsidomine	CCOC(=O)Nc1c[n+](no1)N1CCOCC1	
gastrodin	OC[C@@H]1O[C@@H](Oc2ccc(CO)cc2)[C@H](O)[C@@H](O)[C@@H]1O	
ipsapirone	O=C1N(CCCCN2CCN(CC2)c2ncccn2)S(=O)(=O)c2ccccc12	
ISRIB	Clc1ccc(OCC(=O)N[C@H]2CC[C@@H](CC2)NC(=O)COc2ccc(Cl)cc2)cc1	
gallopamil	COc1ccc(CCN(C)CCCC(C#N)(C(C)C)c2cc(OC)c(OC)c(OC)c2)cc1OC	
RKI-1447	Oc1cccc(CNC(=O)Nc2nc(cs2)-c2ccncc2)c1	
acalisib	C[C@H](Nc1ncnc2[nH]cnc12)c1nc2ccc(F)cc2c(=O)n1-c1ccccc1	
toloxatone	Cc1cccc(c1)N1CC(CO)OC1=O	
SNC-80	CCN(CC)C(=O)c1ccc(cc1)[C@@H](N1C[C@@H](C)N(CC=C)C[C@@H]1C)c1cccc(OC)c1	
mebrofenin	Cc1cc(C)c(NC(=O)CN(CC(O)=O)CC(O)=O)c(C)c1Br	
BMS-536924	Cc1cc(cc2[nH]c(nc12)-c1c(NC[C@@H](O)c2cccc(Cl)c2)cc[nH]c1=O)N1CCOCC1	
benzofenac	OC(=O)Cc1ccc(OCc2ccccc2)c(Cl)c1	
DU-728	N[C@@H](CCCNC(N)=N)C(=O)NCC(=O)N[C@@H](CC(O)=O)C(=O)N[C@@H](CO)C(O)=O	
BI-847325	CCNC(=O)C#Cc1ccc2c(NC(=O)\C2=C(\Nc2ccc(CN(C)C)cc2)c2ccccc2)c1	
UNC0737	COc1cc2c(nc(nc2cc1OCCCN1CCCC1)C1CCCCC1)N(C)C1CCN(CC1)C(C)C	
capsazepine	Oc1cc2CCCN(Cc2cc1O)C(=S)NCCc1ccc(Cl)cc1	
1,3-dipropyl-8-phenylxanthine	CCCn1c2[nH]c(nc2c(=O)n(CCC)c1=O)-c1ccccc1	
meisoindigo	CN1C(=O)\C(c2ccccc12)=C1\C(=O)Nc2ccccc12	
colfosceril-palmitate	CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(O)(=O)OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCCCCCC	
drotaverine	CCOc1ccc(\C=C2\NCCc3cc(OCC)c(OCC)cc23)cc1OCC	
saroglitazar	CCO[C@@H](Cc1ccc(OCCn2c(C)ccc2-c2ccc(SC)cc2)cc1)C(O)=O	
MRS1845	CCOC(=O)C1=C(C)N(CC#C)C(C)=C(C1c1cccc(c1)[N+]([O-])=O)C(=O)OC	
NS-3623	FC(F)(F)c1cccc(NC(=O)Nc2ccc(Br)cc2-c2nnn[nH]2)c1	
SB-2343	CC(C)n1c(C)nc2c(nc(nc12)N1CCOCC1)-c1cnc(N)nc1	
GGTI-298	COC(=O)[C@H](CC(C)C)NC(=O)c1ccc(NC[C@@H](N)CS)cc1-c1cccc2ccccc12	
guacetisal	COc1ccccc1OC(=O)c1ccccc1OC(C)=O	
ICI-118,551	CC(C)N[C@@H](C)[C@H](O)COc1ccc(C)c2CCCc12	
ICI-162846	NC(=O)CCCCn1ccc(n1)\N=C(/N)NCC(F)(F)F	
O6-Benzylguanine	Nc1nc(OCc2ccccc2)c2[nH]cnc2n1	
docusate	CCCCC(CC)COC(=O)CC(C(=O)OCC(CC)CCCC)S(O)(=O)=O	
WYE-125132	CNC(=O)Nc1ccc(cc1)-c1nc(N2CC3CCC(C2)O3)c2cnn(C3CCC4(CC3)OCCO4)c2n1	
4-phenyl-1,2,3,4-tetrahydroisoquinoline	Cl.C1NCc2ccccc2C1c1ccccc1	
GR-103691	COc1ccccc1N1CCN(CCCCNC(=O)c2ccc(cc2)-c2ccc(cc2)C(C)=O)CC1	
fanetizole	C(Cc1ccccc1)Nc1nc(cs1)-c1ccccc1	
ZK-200775	OP(O)(=O)Cn1c2cc(N3CCOCC3)c(cc2[nH]c(=O)c1=O)C(F)(F)F	
elinogrel	CNc1cc2[nH]c(=O)n(-c3ccc(NC(=O)NS(=O)(=O)c4ccc(Cl)s4)cc3)c(=O)c2cc1F	
SC-560	COc1ccc(cc1)-n1nc(cc1-c1ccc(Cl)cc1)C(F)(F)F	
AZD9496	C[C@@H]1Cc2c([nH]c3ccccc23)[C@H](N1CC(C)(C)F)c1c(F)cc(\C=C\C(O)=O)cc1F	
CTS-1027	ONC(=O)C1(CS(=O)(=O)c2ccc(Oc3ccc(Cl)cc3)cc2)CCOCC1	
alclometasone-dipropionate	CCC(=O)OCC(=O)C1(OC(=O)CC)[C@H](C)C[C@H]2C3[C@H](Cl)CC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@]12C	
3-MATIDA	Cc1cc(sc1C(N)C(O)=O)C(O)=O	
pizotifen	CN1CCC(CC1)=C1c2ccsc2CCc2ccccc12	
K-858	CC(=O)NC1=NN(C(C)=O)C(C)(S1)c1ccccc1	
SR-33805	COc1ccc(CCN(C)CCCOc2ccc(cc2)S(=O)(=O)c2c(C(C)C)c3ccccc3n2C)cc1OC	
nesbuvir	CNC(=O)c1c(oc2cc(N(CCO)S(C)(=O)=O)c(cc12)C1CC1)-c1ccc(F)cc1	
LY2365109	CN(CCOc1ccc(cc1C(C)(C)C)-c1ccc2OCOc2c1)CC(O)=O	
CPI-203	Cc1sc-2c(c1C)C(=N[C@@H](CC(N)=O)c1nnc(C)n-21)c1ccc(Cl)cc1	
tamibarotene	CC1(C)CCC(C)(C)c2cc(NC(=O)c3ccc(cc3)C(O)=O)ccc12	
istaroxime	C[C@]12CC[C@H]3[C@@H](CC(=O)[C@H]4C\C(CC[C@]34C)=N\OCCN)[C@@H]1CCC2=O	
sevelamer	NCC=C.ClCC1CO1	
SR-3306	Cc1ccc(cn1)-c1ncn(n1)-c1ccc(Nc2nccc(n2)-c2cccc(c2)N2CCOCC2)cc1	
L-655,708	CCOC(=O)c1ncn-2c1[C@@H]1CCCN1C(=O)c1cc(OC)ccc-21	
velneperit	CC(C)(C)S(=O)(=O)N[C@H]1CC[C@@H](CC1)C(=O)Nc1ccc(cn1)C(F)(F)F	
WP1130	CCC[C@H](NC(=O)C(=C\c1cccc(Br)n1)\C#N)c1ccccc1	
indium(iii)-isopropoxide	[In].CC(C)O.CC(C)O.CC(C)O	
JQ1-(+)	Cc1sc-2c(c1C)C(=N[C@@H](CC(=O)OC(C)(C)C)c1nnc(C)n-21)c1ccc(Cl)cc1	
Y-134	CC(C)N1CCN(CC1)c1ccc(cc1)C(=O)c1c(sc2cc(O)ccc12)-c1ccc(O)cc1	
QX-222	Cc1cccc(C)c1NC(=O)C[N+](C)(C)C	
amibegron	CCOC(=O)COc1ccc2CC[C@@H](Cc2c1)NC[C@H](O)c1cccc(Cl)c1	
3'-fluorobenzylspiperone	Fc1ccc(cc1)C(=O)CCCN1CCC2(CC1)N(CN(Cc1cccc(F)c1)C2=O)c1ccccc1	
S26948	COC(=O)C(Cc1ccc(OCCn2c3ccc(cc3sc2=O)C(=O)c2ccccc2)cc1)C(=O)OC	
WIN-64338	CCCC[P+](CCCC)(CCCC)Cc1ccc(NC(=O)[C@H](Cc2ccc3ccccc3c2)N\C(NC2CCCCC2)=N\C2CCCCC2)cc1	
terciprazine	OC(COC1(CCCCC1)C#C)CN1CCN(CC1)c1cccc(c1)C(F)(F)F	
paeoniflorin	C[C@@]12C[C@@]3(O)O[C@@H](O1)[C@]1(COC(=O)c4ccccc4)[C@H]3C[C@]21O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O	
mirodenafil	CCCOc1ccc(cc1-c1nc2c(CCC)cn(CC)c2c(=O)[nH]1)S(=O)(=O)N1CCN(CCO)CC1	
PNU-22394	Cn1c2CCNCCc2c2ccccc12	
procaterol	CC[C@H](NC(C)C)[C@H](O)c1ccc(O)c2[nH]c(=O)ccc12	
RS-504393	Cc1oc(nc1CCN1CCC2(CC1)OC(=O)Nc1ccc(C)cc21)-c1ccccc1	
pimavanserin	CC(C)COc1ccc(CNC(=O)N(Cc2ccc(F)cc2)C2CCN(C)CC2)cc1	
IKK-16	O=C(N1CCC(CC1)N1CCCC1)c1ccc(Nc2nccc(n2)-c2cc3ccccc3s2)cc1	
alverine	CCN(CCCc1ccccc1)CCCc1ccccc1	
LDN-27219	NNC(=O)CSc1nc2scc(-c3ccccc3)c2c(=O)n1-c1ccccc1	
KML29	OC(C1CCN(CC1)C(=O)OC(C(F)(F)F)C(F)(F)F)(c1ccc2OCOc2c1)c1ccc2OCOc2c1	
LY2109761	C(CN1CCOCC1)Oc1ccc2c(ccnc2c1)-c1c(nn2CCCc12)-c1ccccn1	
dalcetrapib	CCC(CC)CC1(CCCCC1)C(=O)Nc1ccccc1SC(=O)C(C)C	
butabindide	CCCCNC(=O)[C@@H]1Cc2ccccc2N1C(=O)[C@@H](N)CC	
naloxegol	COCCOCCOCCOCCOCCOCCOCCO[C@H]1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5O[C@@H]1[C@]2(CCN3CC=C)c45	
SDZ-SER-082	CN1CC[C@@H]2CN3CCc4cccc([C@@H]2C1)c34	
MLN1117	Nc1nc2cc(ccc2o1)-c1ccc2ncc(C(=O)N3CCOCC3)n2c1	
felbamate	NC(=O)OCC(COC(N)=O)c1ccccc1	
PF-03882845	OC(=O)c1ccc2C3=C(CCc2c1)[C@H](C1CCCC1)N(N3)c1ccc(C#N)c(Cl)c1	
CaMKII-IN-1	Cc1c(Cl)cccc1S(=O)(=O)Nc1nc(NCCc2ccccc2)nc2CCN(Cc3ccccc3)Cc12	
chlorindanol	Oc1ccc(Cl)c2CCCc12	
WHI-P154	COc1cc2ncnc(Nc3ccc(O)c(Br)c3)c2cc1OC	
meglitinide	COc1ccc(Cl)cc1C(=O)NCCc1ccc(cc1)C(O)=O	
pentobarbital	CCCC(C)C1(CC)C(=O)NC(=O)NC1=O	
isoxicam	CN1C(C(=O)Nc2cc(C)on2)C(=O)c2ccccc2S1(=O)=O	
A740003	COc1ccc(CC(=O)NC(N\C(Nc2cccc3ncccc23)=N\C#N)C(C)(C)C)cc1OC	
avagacestat	NC(=O)[C@@H](CCC(F)(F)F)N(Cc1ccc(cc1F)-c1ncon1)S(=O)(=O)c1ccc(Cl)cc1	
XE-991	O=C1c2ccccc2C(Cc2ccncc2)(Cc2ccncc2)c2ccccc12	
N-acetyl-D-glucosamine	CC(=O)N[C@@H](C=O)[C@@H](O)[C@H](O)[C@H](O)CO	
lodoxamide	OC(=O)C(=O)Nc1cc(cc(NC(=O)C(O)=O)c1Cl)C#N	
pirodavir	CCOC(=O)c1ccc(OCCC2CCN(CC2)c2ccc(C)nn2)cc1	
BIX-02189	CN(C)Cc1cccc(N\C(c2ccccc2)=C2/C(=O)Nc3cc(ccc23)C(=O)N(C)C)c1	
tyrphostin-AG-825	COc1cc(\C=C(/C#N)C(N)=O)cc(CSc2nc3ccccc3s2)c1O	
SN-2	Cc1cc(C)c(C2=NOC3C4CCC(C4)C23)c(C)c1	
tecastemizole	Fc1ccc(Cn2c(NC3CCNCC3)nc3ccccc23)cc1	
FK-866	O=C(NCCCCC1CCN(CC1)C(=O)c1ccccc1)\C=C\c1cccnc1	
triclocarban	Clc1ccc(NC(=O)Nc2ccc(Cl)c(Cl)c2)cc1	
TC-G-1008	CNc1nc(NCc2ccc(NS(C)(=O)=O)cc2Cl)cc(n1)-c1ccccn1	
quinelorane	CCCN1CCC[C@@H]2Cc3nc(N)ncc3C[C@@H]12	
STF-62247	Cc1cccc(Nc2nc(cs2)-c2ccncc2)c1	
ONO-AE3-208	CC(C(=O)Nc1cc(ccc1CCCC(O)=O)C#N)c1ccc(F)c2ccccc12	
AM-580	CC1(C)CCC(C)(C)c2cc(ccc12)C(=O)Nc1ccc(cc1)C(O)=O	
doramapimod	Cc1ccc(cc1)-n1nc(cc1NC(=O)Nc1ccc(OCCN2CCOCC2)c2ccccc12)C(C)(C)C	
autotaxin-modulator-1	C[C@@H](N1C2CCC1CC(C2)C(O)=O)c1ccc2ccc(O[C@H]3CC[C@H](CC3)C(F)(F)F)c(c2c1)C(F)(F)F	
8-bromo-cAMP	Nc1ncnc2n([C@@H]3O[C@@H]4COP(O)(=O)O[C@H]4[C@H]3O)c(Br)nc12	
tecovirimat	FC(F)(F)c1ccc(cc1)C(=O)NN1C(=O)[C@H]2[C@H]([C@H]3C=C[C@@H]2[C@@H]2C[C@H]32)C1=O	
pelanserin	O=c1[nH]c2ccccc2c(=O)n1CCCN1CCN(CC1)c1ccccc1	
AM-251	Cc1c(nn(c1-c1ccc(I)cc1)-c1ccc(Cl)cc1Cl)C(=O)NN1CCCCC1	
alcuronium	OC\C=C1/C[N@+]2(CC=C)CC[C@@]34[C@@H]2C[C@@H]1\C1=C\N2C5[C@]6(CC[N@@+]7(CC=C)C\C(=C/CO)[C@H](C[C@@H]67)\C5=C\N(C31)c1ccccc41)c1ccccc21	
ombitasvir	COC(=O)N[C@@H](C(C)C)C(=O)N1CCC[C@H]1C(=O)Nc1ccc(cc1)[C@@H]1CC[C@H](N1c1ccc(cc1)C(C)(C)C)c1ccc(NC(=O)[C@@H]2CCCN2C(=O)[C@@H](NC(=O)OC)C(C)C)cc1	
CIQ	COc1ccc(OCC2N(CCc3cc(OC)c(OC)cc23)C(=O)c2cccc(Cl)c2)cc1	
RITA	OCc1ccc(s1)-c1ccc(o1)-c1ccc(CO)s1	
SC-51089	Clc1ccc2Oc3ccccc3CN(C(=O)NNC(=O)CCc3ccncc3)c2c1	
2-iminobiotin	OC(=O)CCCC[C@@H]1SC[C@@H]2NC(=N)N[C@H]12	
rosuvastatin	CC(C)c1nc(nc(-c2ccc(F)cc2)c1\C=C\[C@@H](O)C[C@@H](O)CC(O)=O)N(C)S(C)(=O)=O	
dizocilpine-(-)	C[C@@]12N[C@@H](Cc3ccccc13)c1ccccc21	
PAOPA	NC(=O)CN1CC[C@@H](NC(=O)[C@@H]2CCCN2)C1=O	
flecainide	FC(F)(F)COc1ccc(OCC(F)(F)F)c(c1)C(=O)NCC1CCCCN1	
dizocilpine-(+)	C[C@]12N[C@H](Cc3ccccc13)c1ccccc21	
5-HMF	OCc1ccc(C=O)o1	
PSB-603	CCCn1c(=O)[nH]c2nc([nH]c2c1=O)-c1ccc(cc1)S(=O)(=O)N1CCN(CC1)c1ccc(Cl)cc1	
AMG-232	CC(C)[C@@H](CS(=O)(=O)C(C)C)N1[C@@H]([C@H](C[C@](C)(CC(O)=O)C1=O)c1cccc(Cl)c1)c1ccc(Cl)cc1	
THZ2	CN(C)C\C=C\C(=O)Nc1cccc(c1)C(=O)Nc1cccc(Nc2ncc(Cl)c(n2)-c2c[nH]c3ccccc23)c1	
lycopene	CC(C)=CCC\C(C)=C\C=C\C(C)=C\C=C\C(C)=C\C=C\C=C(C)\C=C\C=C(C)\C=C\C=C(/C)CCC=C(C)C	
delavirdine	CC(C)Nc1cccnc1N1CCN(CC1)C(=O)c1cc2cc(NS(C)(=O)=O)ccc2[nH]1	
ALX-5407	CN(CC[C@@H](Oc1ccc(cc1)-c1ccccc1)c1ccc(F)cc1)CC(O)=O	
1-((Z)-3-Chloroallyl)-1,3,5,7-tetraazaadamantan-1-ium	Cl\C=C/C[N+]12CN3CN(CN(C3)C1)C2	
REV-5901	CCCCCC(O)c1cccc(OCc2ccc3ccccc3n2)c1	
TU-2100	CCOC(=O)c1ccccc1OC(=O)CCCCCCCC(=O)Oc1ccccc1C(=O)OCC	
PRIMA1	OCC1(CO)N2CCC(CC2)C1=O	
phenindamine	CN1CCC2=C(C1)C(c1ccccc21)c1ccccc1	
SR-2640	OC(=O)c1ccccc1Nc1cccc(OCc2ccc3ccccc3n2)c1	
BRL-50481	CN(C)S(=O)(=O)c1cc(ccc1C)[N+]([O-])=O	
sal003	Clc1ccc(cc1)NC(=S)NC(C(Cl)(Cl)Cl)NC(=O)\C=C\c1ccccc1	
navitoclax	CC1(C)CCC(=C(CN2CCN(CC2)c2ccc(cc2)C(=O)NS(=O)(=O)c2ccc(N[C@H](CCN3CCOCC3)CSc3ccccc3)c(c2)S(=O)(=O)C(F)(F)F)C1)c1ccc(Cl)cc1	
CYC116	Cc1nc(N)sc1-c1ccnc(Nc2ccc(cc2)N2CCOCC2)n1	
chuanxiongzine	Cc1nc(C)c(C)nc1C	
SKF-83566	CN1CCc2cc(Br)c(O)cc2C(C1)c1ccccc1	
droxinostat	Cc1cc(Cl)ccc1OCCCC(=O)NO	
anagliptin	Cc1cc2ncc(cn2n1)C(=O)NCC(C)(C)NCC(=O)N1CCC[C@H]1C#N	
azalomycin-b	CC[C@@H]1[C@@H](C)O[C@](O)(C[C@H]1O[C@H]1C[C@H](O)[C@H](O)[C@H](C)O1)[C@@H](C)[C@H](O)[C@H](C)[C@@H]1OC(=O)\C=C\C=C\[C@@H](C)[C@H](OC(=O)\C=C\C=C\[C@@H]1C)[C@@H](C)[C@@H](O)[C@H](C)[C@@]1(O)C[C@@H](O[C@H]2C[C@H](O)[C@H](O)[C@H](C)O2)[C@H](CC)[C@@H](C)O1	
GSK650394	OC(=O)c1ccc(cc1C1CCCC1)-c1c[nH]c2ncc(cc12)-c1ccccc1	
NVP-ADW742	Nc1ncnc2n(cc(-c3cccc(OCc4ccccc4)c3)c12)[C@H]1C[C@H](CN2CCCC2)C1	
K-Ras(G12C)-inhibitor-6	SCCCC(=O)NC1CCN(CC1)C(=O)COc1ccc(Cl)cc1Cl	
NU-2058	Nc1nc(OCC2CCCCC2)c2[nH]cnc2n1	
NIDA-41020	COc1ccc(cc1)-c1c(C)c(nn1-c1ccc(Cl)cc1Cl)C(=O)NN1CCCCC1	
gadoterate-meglumine	OC(=O)CN1CCN(CC(O)=O)CCN(CC(O)=O)CCN(CC(O)=O)CC1	
AC-7954-(+/-)	CN(C)CCC1(Cc2ccccc2C(=O)O1)c1ccc(Cl)cc1	
sari-59-801	CCc1noc(C)c1-c1[nH]c2ccccc2c1C(O)CN(C)C	
cleviprex	CCCC(=O)OCOC(=O)C1=C(C)NC(C)=C(C1c1cccc(Cl)c1Cl)C(=O)OC	
homoveratrylamine	COc1ccc(CCN)cc1OC	
CP-673451	COCCOc1ccc2n(cnc2c1)-c1ccc2cccc(N3CCC(N)CC3)c2n1	
TC-E-5006	CC(C(O)=O)c1ccc(C(N2CCC(C)CC2)c2ccc(F)cc2)c(c1)-c1ccc(cc1)C(F)(F)F	
ufenamate	CCCCOC(=O)c1ccccc1Nc1cccc(c1)C(F)(F)F	
Y-27632	C[C@@H](N)[C@H]1CC[C@@H](CC1)C(=O)Nc1ccncc1	
broxaterol	CC(C)(C)NCC(O)c1cc(Br)no1	
CFM-1571	COc1ccc(NC(=O)c2cc(OCCCN(C)C)nn2Cc2ccccc2)cc1	
pranidipine	COC(=O)C1=C(C)NC(C)=C(C1c1cccc(c1)[N+]([O-])=O)C(=O)OC\C=C\c1ccccc1	
monensin	CC[C@]1(CC[C@@H](O1)[C@]1(C)CC[C@]2(C[C@H](O)[C@@H](C)[C@H](O2)[C@@H](C)[C@@H](OC)[C@H](C)C(O)=O)O1)C1O[C@H](C[C@@H]1C)C1O[C@@](O)(CO)[C@H](C)C[C@@H]1C	
mecarbinate	CCOC(=O)c1c(C)n(C)c2ccc(O)cc12	
macelignan	COc1cc(C[C@H](C)[C@H](C)Cc2ccc3OCOc3c2)ccc1O	
pifithrin-alpha	Cc1ccc(cc1)C(=O)Cn1c2CCCCc2sc1=N	
OMDM-2	CCCCCCCC\C=C/CCCCCCCC(=O)N[C@@H](CO)Cc1ccc(O)cc1	
3-CPMT	CN1C2CCC1CC(C2)OC(c1ccccc1)c1ccc(Cl)cc1	
iocetamic-acid	CC(CN(C(C)=O)c1c(I)cc(I)c(N)c1I)C(O)=O	
BMS-649	CC1(C)CCC(C)(C)c2cc(ccc12)C1(OCCO1)c1ccc(cc1)C(O)=O	
ANA-12	O=C(Nc1ccccc1C(=O)NC1CCCCNC1=O)c1cc2ccccc2s1	
buparvaquone	CC(C)(C)C1CCC(CC2C(=O)C(=O)c3ccccc3C2=O)CC1	
pasireotide	NCCCC[C@@H]1NC(=O)[C@@H](Cc2c[nH]c3ccccc23)NC(=O)[C@@H](NC(=O)[C@@H]2C[C@H](CN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](Cc2ccc(OCc3ccccc3)cc2)NC1=O)OC(=O)NCCN)c1ccccc1	
balsalazide	OC(=O)CCNC(=O)c1ccc(cc1)N=Nc1ccc(O)c(c1)C(O)=O	
C11-Acetate	[Y+3]	
vinburnine	CC[C@@]12CCCN3CCc4c([C@H]13)n(C(=O)C2)c1ccccc41	
mometasone	C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CCl	
WP1066	C[C@H](NC(=O)C(=C\c1cccc(Br)n1)\C#N)c1ccccc1	
beclomethasone	CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(Cl)C(O)CC2(C)C1(O)C(=O)CO	
S-Nitrosoglutathione	N[C@@H](CCC(=O)N[C@@H](CS[N+][O-])C(=O)NCC(O)=O)C(O)=O	
tetrahydropapaverine	COc1ccc(CC2NCCc3cc(OC)c(OC)cc23)cc1OC	
cyclocreatine	OC(=O)CN1CCNC1=N	
BP-897	COc1ccccc1N1CCN(CCCCNC(=O)c2ccc3ccccc3c2)CC1	
odanacatib	CC(C)(F)C[C@H](N[C@@H](c1ccc(cc1)-c1ccc(cc1)S(C)(=O)=O)C(F)(F)F)C(=O)NC1(CC1)C#N	
darusentan	COc1cc(OC)nc(O[C@H](C(O)=O)C(OC)(c2ccccc2)c2ccccc2)n1	
PCI-29732	Nc1ncnc2n(nc(-c3ccc(Oc4ccccc4)cc3)c12)C1CCCC1	
YC-1	OCc1ccc(o1)-c1nn(Cc2ccccc2)c2ccccc12	
YM-90709	COc1cc2CC(C)(C)n3c(cc4nc5ccccc5nc34)-c2cc1OC	
BIO-1211	CC(C)C[C@H](NC(=O)Cc1ccc(NC(=O)Nc2ccccc2C)cc1)C(=O)N[C@@H](CC(O)=O)C(=O)N[C@@H](C(C)C)C(=O)N1CCC[C@H]1C(O)=O	
GW-1929	CN(CCOc1ccc(CC(Nc2ccccc2C(=O)c2ccccc2)C(O)=O)cc1)c1ccccn1	
GANT-58	c1cc(ccn1)-c1sc(c(c1-c1ccncc1)-c1ccncc1)-c1ccncc1	
fosinoprilat	OC(=O)[C@@H]1C[C@H](CN1C(=O)CP(O)(=O)CCCCc1ccccc1)C1CCCCC1	
THZ1	CN(C)C\C=C\C(=O)Nc1ccc(cc1)C(=O)Nc1cccc(Nc2ncc(Cl)c(n2)-c2c[nH]c3ccccc23)c1	
4-(4-fluorobenzoyl)-1-(4-phenylbutyl)-piperidine	Fc1ccc(cc1)C(=O)C1CCN(CCCCc2ccccc2)CC1	
aloe-emodin	OCc1cc(O)c2C(=O)c3c(O)cccc3C(=O)c2c1	
acesulfame-potassium	CC1=CC(=O)NS(=O)(=O)O1	
PHA-568487	O=C(N[C@H]1CN2CCC1CC2)c1ccc2OCCOc2c1	
A-412997	Cc1cccc(NC(=O)CN2CCC(CC2)c2ccccn2)c1	
thiothixene	CN(C)S(=O)(=O)c1ccc2Sc3ccccc3\C(=C/CCN3CCN(C)CC3)c2c1	
PNU-282987	Clc1ccc(cc1)C(=O)N[C@H]1CN2CCC1CC2	
rivanicline	CNCC\C=C\c1cccnc1	
7,8,9,10-tetrahydroazepino[2,1-b]quinazolin-12(6H)-one	O=C1N2CCCCC=C2Nc2ccccc12	
PF-05190457	Cc1cn2cc(CC(=O)N3CCC4(CN(C4)[C@@H]4CCc5cc(ccc45)-c4cc(C)ncn4)CC3)nc2s1	
fananserin	Fc1ccc(cc1)N1CCN(CCCN2c3cccc4cccc(c34)S2(=O)=O)CC1	
talarozole	CCC(CC)C(c1ccc(Nc2nc3ccccc3s2)cc1)n1cncn1	
lisuride	CCN(CC)C(=O)N[C@@H]1CN(C)[C@@H]2Cc3c[nH]c4cccc(C2=C1)c34	
BMS-986020	C[C@@H](OC(=O)Nc1c(C)noc1-c1ccc(cc1)-c1ccc(CC(O)=O)cc1)c1ccccc1	
R306465	ONC(=O)c1cnc(nc1)N1CCN(CC1)S(=O)(=O)c1ccc2ccccc2c1	
tetramethylthiuram-monosulfide	CN(C)C(=S)SC(=S)N(C)C	
piketoprofen	CC(C(=O)Nc1cc(C)ccn1)c1cccc(c1)C(=O)c1ccccc1	
arsenic-trioxide	O[AsH]O[AsH]O	
enprofylline	CCCn1c2nc[nH]c2c(=O)[nH]c1=O	
CHIR-99021	Cc1c[nH]c(n1)-c1cnc(NCCNc2ccc(cn2)C#N)nc1-c1ccc(Cl)cc1Cl	
CP-93129	O=c1ccc2[nH]cc(C3=CCNCC3)c2[nH]1	
etomoxir	CCOC(=O)[C@@]1(CCCCCCOc2ccc(Cl)cc2)CO1	
BMS-470539	CCCC(=O)C1(CCN(CC1)C(=O)[C@@H](Cc1ccc(OC)cc1)NC(=O)[C@@H](N)Cc1cncn1C)c1ccccc1	
AI-10-49	FC(F)(F)Oc1ccc2nc([nH]c2c1)-c1ccc(OCCOCCOc2ccc(nc2)-c2nc3ccc(OC(F)(F)F)cc3[nH]2)cn1	
A-1120	OC(=O)c1ccccc1NC(=O)N1CCC(CC1)c1ccccc1C(F)(F)F	
